"fips","state","county","week_start_date","eviction_filings"
"47089","tennessee","jefferson","2016-07-18","2"
"47089","tennessee","jefferson","2016-07-25","3"
"47089","tennessee","jefferson","2016-08-01","9"
"47089","tennessee","jefferson","2016-08-08","3"
"47089","tennessee","jefferson","2016-08-15","5"
"47089","tennessee","jefferson","2016-08-22","0"
"47089","tennessee","jefferson","2016-08-29","1"
"47089","tennessee","jefferson","2016-09-05","3"
"47089","tennessee","jefferson","2016-09-12","3"
"47089","tennessee","jefferson","2016-09-19","2"
"47089","tennessee","jefferson","2016-09-26","4"
"47089","tennessee","jefferson","2016-10-03","13"
"47089","tennessee","jefferson","2016-10-10","7"
"47089","tennessee","jefferson","2016-10-17","10"
"47089","tennessee","jefferson","2016-10-24","2"
"47089","tennessee","jefferson","2016-10-31","4"
"47089","tennessee","jefferson","2016-11-07","0"
"47089","tennessee","jefferson","2016-11-14","6"
"47089","tennessee","jefferson","2016-11-21","2"
"47089","tennessee","jefferson","2016-11-28","5"
"47089","tennessee","jefferson","2016-12-05","2"
"47089","tennessee","jefferson","2016-12-12","4"
"47089","tennessee","jefferson","2016-12-19","2"
"47089","tennessee","jefferson","2016-12-26","1"
"47089","tennessee","jefferson","2017-01-02","4"
"47089","tennessee","jefferson","2017-01-09","4"
"47089","tennessee","jefferson","2017-01-16","3"
"47089","tennessee","jefferson","2017-01-23","7"
"47089","tennessee","jefferson","2017-01-30","0"
"47089","tennessee","jefferson","2017-02-06","3"
"47089","tennessee","jefferson","2017-02-13","2"
"47089","tennessee","jefferson","2017-02-20","2"
"47089","tennessee","jefferson","2017-02-27","3"
"47089","tennessee","jefferson","2017-03-06","5"
"47089","tennessee","jefferson","2017-03-13","0"
"47089","tennessee","jefferson","2017-03-20","1"
"47089","tennessee","jefferson","2017-03-27","3"
"47089","tennessee","jefferson","2017-04-03","1"
"47089","tennessee","jefferson","2017-04-10","3"
"47089","tennessee","jefferson","2017-04-17","2"
"47089","tennessee","jefferson","2017-04-24","5"
"47089","tennessee","jefferson","2017-05-01","3"
"47089","tennessee","jefferson","2017-05-08","4"
"47089","tennessee","jefferson","2017-05-15","3"
"47089","tennessee","jefferson","2017-05-22","2"
"47089","tennessee","jefferson","2017-05-29","2"
"47089","tennessee","jefferson","2017-06-05","7"
"47089","tennessee","jefferson","2017-06-12","2"
"47089","tennessee","jefferson","2017-06-19","3"
"47089","tennessee","jefferson","2017-06-26","1"
"47089","tennessee","jefferson","2017-07-03","1"
"47089","tennessee","jefferson","2017-07-10","4"
"47089","tennessee","jefferson","2017-07-17","2"
"47089","tennessee","jefferson","2017-07-24","1"
"47089","tennessee","jefferson","2017-07-31","2"
"47089","tennessee","jefferson","2017-08-07","3"
"47089","tennessee","jefferson","2017-08-14","2"
"47089","tennessee","jefferson","2017-08-21","3"
"47089","tennessee","jefferson","2017-08-28","6"
"47089","tennessee","jefferson","2017-09-04","1"
"47089","tennessee","jefferson","2017-09-11","1"
"47089","tennessee","jefferson","2017-09-18","2"
"47089","tennessee","jefferson","2017-09-25","1"
"47089","tennessee","jefferson","2017-10-02","3"
"47089","tennessee","jefferson","2017-10-09","3"
"47089","tennessee","jefferson","2017-10-16","2"
"47089","tennessee","jefferson","2017-10-23","4"
"47089","tennessee","jefferson","2017-10-30","2"
"47089","tennessee","jefferson","2017-11-06","3"
"47089","tennessee","jefferson","2017-11-13","4"
"47089","tennessee","jefferson","2017-11-20","1"
"47089","tennessee","jefferson","2017-11-27","5"
"47089","tennessee","jefferson","2017-12-04","6"
"47089","tennessee","jefferson","2017-12-11","6"
"47089","tennessee","jefferson","2017-12-18","0"
"47089","tennessee","jefferson","2017-12-25","2"
"47089","tennessee","jefferson","2018-01-01","3"
"47089","tennessee","jefferson","2018-01-08","3"
"47089","tennessee","jefferson","2018-01-15","4"
"47089","tennessee","jefferson","2018-01-22","6"
"47089","tennessee","jefferson","2018-01-29","5"
"47089","tennessee","jefferson","2018-02-05","5"
"47089","tennessee","jefferson","2018-02-12","1"
"47089","tennessee","jefferson","2018-02-19","5"
"47089","tennessee","jefferson","2018-02-26","4"
"47089","tennessee","jefferson","2018-03-05","4"
"47089","tennessee","jefferson","2018-03-12","3"
"47089","tennessee","jefferson","2018-03-19","0"
"47089","tennessee","jefferson","2018-03-26","7"
"47089","tennessee","jefferson","2018-04-02","7"
"47089","tennessee","jefferson","2018-04-09","5"
"47089","tennessee","jefferson","2018-04-16","4"
"47089","tennessee","jefferson","2018-04-23","3"
"47089","tennessee","jefferson","2018-04-30","2"
"47089","tennessee","jefferson","2018-05-07","1"
"47089","tennessee","jefferson","2018-05-14","4"
"47089","tennessee","jefferson","2018-05-21","4"
"47089","tennessee","jefferson","2018-05-28","0"
"47089","tennessee","jefferson","2018-06-04","3"
"47089","tennessee","jefferson","2018-06-11","4"
"47089","tennessee","jefferson","2018-06-18","5"
"47089","tennessee","jefferson","2018-06-25","4"
"47089","tennessee","jefferson","2018-07-02","8"
"47089","tennessee","jefferson","2018-07-09","5"
"47089","tennessee","jefferson","2018-07-16","1"
"47089","tennessee","jefferson","2018-07-23","3"
"47089","tennessee","jefferson","2018-07-30","6"
"47089","tennessee","jefferson","2018-08-06","3"
"47089","tennessee","jefferson","2018-08-13","1"
"47089","tennessee","jefferson","2018-08-20","4"
"47089","tennessee","jefferson","2018-08-27","4"
"47089","tennessee","jefferson","2018-09-03","11"
"47089","tennessee","jefferson","2018-09-10","2"
"47089","tennessee","jefferson","2018-09-17","6"
"47089","tennessee","jefferson","2018-09-24","3"
"47089","tennessee","jefferson","2018-10-01","3"
"47089","tennessee","jefferson","2018-10-08","1"
"47089","tennessee","jefferson","2018-10-15","0"
"47089","tennessee","jefferson","2018-10-22","5"
"47089","tennessee","jefferson","2018-10-29","4"
"47089","tennessee","jefferson","2018-11-05","2"
"47089","tennessee","jefferson","2018-11-12","1"
"47089","tennessee","jefferson","2018-11-19","8"
"47089","tennessee","jefferson","2018-11-26","2"
"47089","tennessee","jefferson","2018-12-03","4"
"47089","tennessee","jefferson","2018-12-10","5"
"47089","tennessee","jefferson","2018-12-17","2"
"47089","tennessee","jefferson","2018-12-24","0"
"47089","tennessee","jefferson","2018-12-31","4"
"47089","tennessee","jefferson","2019-01-07","5"
"47089","tennessee","jefferson","2019-01-14","5"
"47089","tennessee","jefferson","2019-01-21","1"
"47089","tennessee","jefferson","2019-01-28","2"
"47089","tennessee","jefferson","2019-02-04","0"
"47089","tennessee","jefferson","2019-02-11","1"
"47089","tennessee","jefferson","2019-02-18","1"
"47089","tennessee","jefferson","2019-02-25","4"
"47089","tennessee","jefferson","2019-03-04","3"
"47089","tennessee","jefferson","2019-03-11","0"
"47089","tennessee","jefferson","2019-03-18","3"
"47089","tennessee","jefferson","2019-03-25","3"
"47089","tennessee","jefferson","2019-04-01","2"
"47089","tennessee","jefferson","2019-04-08","1"
"47089","tennessee","jefferson","2019-04-15","2"
"47089","tennessee","jefferson","2019-04-22","2"
"47089","tennessee","jefferson","2019-04-29","1"
"47089","tennessee","jefferson","2019-05-06","4"
"47089","tennessee","jefferson","2019-05-13","2"
"47089","tennessee","jefferson","2019-05-20","3"
"47089","tennessee","jefferson","2019-05-27","2"
"47089","tennessee","jefferson","2019-06-03","3"
"47089","tennessee","jefferson","2019-06-10","6"
"47089","tennessee","jefferson","2019-06-17","5"
"47089","tennessee","jefferson","2019-06-24","2"
"47089","tennessee","jefferson","2019-07-01","3"
"47089","tennessee","jefferson","2019-07-08","3"
"47089","tennessee","jefferson","2019-07-15","2"
"47089","tennessee","jefferson","2019-07-22","2"
"47089","tennessee","jefferson","2019-07-29","2"
"47089","tennessee","jefferson","2019-08-05","6"
"47089","tennessee","jefferson","2019-08-12","1"
"47089","tennessee","jefferson","2019-08-19","3"
"47089","tennessee","jefferson","2019-08-26","4"
"47089","tennessee","jefferson","2019-09-02","7"
"47089","tennessee","jefferson","2019-09-09","8"
"47089","tennessee","jefferson","2019-09-16","0"
"47089","tennessee","jefferson","2019-09-23","1"
"47089","tennessee","jefferson","2019-09-30","4"
"47089","tennessee","jefferson","2019-10-07","3"
"47089","tennessee","jefferson","2019-10-14","1"
"47089","tennessee","jefferson","2019-10-21","1"
"47089","tennessee","jefferson","2019-10-28","3"
"47089","tennessee","jefferson","2019-11-04","5"
"47089","tennessee","jefferson","2019-11-11","2"
"47089","tennessee","jefferson","2019-11-18","5"
"47089","tennessee","jefferson","2019-11-25","1"
"47089","tennessee","jefferson","2019-12-02","3"
"47089","tennessee","jefferson","2019-12-09","2"
"47089","tennessee","jefferson","2019-12-16","4"
"47089","tennessee","jefferson","2019-12-23","0"
"47089","tennessee","jefferson","2019-12-30","4"
"47089","tennessee","jefferson","2020-01-06","0"
"47089","tennessee","jefferson","2020-01-13","3"
"47089","tennessee","jefferson","2020-01-20","5"
"47089","tennessee","jefferson","2020-01-27","3"
"47089","tennessee","jefferson","2020-02-03","9"
"47089","tennessee","jefferson","2020-02-10","4"
"47089","tennessee","jefferson","2020-02-17","7"
"47089","tennessee","jefferson","2020-02-24","5"
"47089","tennessee","jefferson","2020-03-02","7"
"47089","tennessee","jefferson","2020-03-09","4"
"47089","tennessee","jefferson","2020-03-16","2"
"47089","tennessee","jefferson","2020-03-23","0"
"47089","tennessee","jefferson","2020-03-30","0"
"47089","tennessee","jefferson","2020-04-06","0"
"47089","tennessee","jefferson","2020-04-13","0"
"47089","tennessee","jefferson","2020-04-20","0"
"47089","tennessee","jefferson","2020-04-27","0"
"47089","tennessee","jefferson","2020-05-04","0"
"47089","tennessee","jefferson","2020-05-11","0"
"47089","tennessee","jefferson","2020-05-18","0"
"47089","tennessee","jefferson","2020-05-25","0"
"47089","tennessee","jefferson","2020-06-01","3"
"47089","tennessee","jefferson","2020-06-08","3"
"47089","tennessee","jefferson","2020-06-15","6"
"47089","tennessee","jefferson","2020-06-22","4"
"47089","tennessee","jefferson","2020-06-29","2"
"47089","tennessee","jefferson","2020-07-06","2"
"47089","tennessee","jefferson","2020-07-13","3"
"47089","tennessee","jefferson","2020-07-20","1"
"47089","tennessee","jefferson","2020-07-27","4"
"47089","tennessee","jefferson","2020-08-03","3"
"47089","tennessee","jefferson","2020-08-10","0"
"47089","tennessee","jefferson","2020-08-17","3"
"47089","tennessee","jefferson","2020-08-24","5"
"47089","tennessee","jefferson","2020-08-31","10"
"47089","tennessee","jefferson","2020-09-07","2"
"47089","tennessee","jefferson","2020-09-14","2"
"47089","tennessee","jefferson","2020-09-21","1"
"47089","tennessee","jefferson","2020-09-28","0"
"47089","tennessee","jefferson","2020-10-05","0"
"47089","tennessee","jefferson","2020-10-12","2"
"47089","tennessee","jefferson","2020-10-19","3"
"47089","tennessee","jefferson","2020-10-26","2"
"47089","tennessee","jefferson","2020-11-02","1"
"47089","tennessee","jefferson","2020-11-09","2"
"47089","tennessee","jefferson","2020-11-16","0"
"47089","tennessee","jefferson","2020-11-23","0"
"47089","tennessee","jefferson","2020-11-30","3"
"47089","tennessee","jefferson","2020-12-07","5"
"47089","tennessee","jefferson","2020-12-14","3"
"47089","tennessee","jefferson","2020-12-21","0"
"47089","tennessee","jefferson","2020-12-28","1"
"47089","tennessee","jefferson","2021-01-04","2"
"47089","tennessee","jefferson","2021-01-11","3"
"47089","tennessee","jefferson","2021-01-18","0"
"47089","tennessee","jefferson","2021-01-25","0"
"47089","tennessee","jefferson","2021-02-01","3"
"47089","tennessee","jefferson","2021-02-08","1"
"47089","tennessee","jefferson","2021-02-15","1"
"47089","tennessee","jefferson","2021-02-22","0"
"47089","tennessee","jefferson","2021-03-01","2"
"47089","tennessee","jefferson","2021-03-08","3"
"47089","tennessee","jefferson","2021-03-15","2"
"47089","tennessee","jefferson","2021-03-22","0"
"47089","tennessee","jefferson","2021-03-29","1"
"47089","tennessee","jefferson","2021-04-05","4"
"47089","tennessee","jefferson","2021-04-12","2"
"47089","tennessee","jefferson","2021-04-19","0"
"47089","tennessee","jefferson","2021-04-26","2"
"47089","tennessee","jefferson","2021-05-03","2"
"47089","tennessee","jefferson","2021-05-10","2"
"47089","tennessee","jefferson","2021-05-17","6"
"47089","tennessee","jefferson","2021-05-24","5"
"47089","tennessee","jefferson","2021-05-31","2"
"47089","tennessee","jefferson","2021-06-07","0"
"47089","tennessee","jefferson","2021-06-14","2"
"47089","tennessee","jefferson","2021-06-21","5"
"47089","tennessee","jefferson","2021-06-28","2"
"47089","tennessee","jefferson","2021-07-05","4"
"47089","tennessee","jefferson","2021-07-12","2"
"47089","tennessee","jefferson","2021-07-19","2"
"47089","tennessee","jefferson","2021-07-26","1"
"47089","tennessee","jefferson","2021-08-02","4"
"47089","tennessee","jefferson","2021-08-09","1"
"47089","tennessee","jefferson","2021-08-16","2"
"47089","tennessee","jefferson","2021-08-23","3"
"47089","tennessee","jefferson","2021-08-30","1"
"47089","tennessee","jefferson","2021-09-06","3"
"47089","tennessee","jefferson","2021-09-13","1"
"47089","tennessee","jefferson","2021-09-20","0"
"47089","tennessee","jefferson","2021-09-27","1"
"47089","tennessee","jefferson","2021-10-04","1"
"47089","tennessee","jefferson","2021-10-11","7"
"47089","tennessee","jefferson","2021-10-18","2"
"47089","tennessee","jefferson","2021-10-25","1"
"47089","tennessee","jefferson","2021-11-01","1"
"47089","tennessee","jefferson","2021-11-08","0"
"47089","tennessee","jefferson","2021-11-15","3"
"47089","tennessee","jefferson","2021-11-22","2"
"47089","tennessee","jefferson","2021-11-29","0"
"47089","tennessee","jefferson","2021-12-06","1"
"47089","tennessee","jefferson","2021-12-13","0"
"47089","tennessee","jefferson","2021-12-20","5"
"47089","tennessee","jefferson","2021-12-27","1"
"47089","tennessee","jefferson","2022-01-03","0"
"47089","tennessee","jefferson","2022-01-10","0"
"47089","tennessee","jefferson","2022-01-17","0"
"47089","tennessee","jefferson","2022-01-24","0"
"47089","tennessee","jefferson","2022-01-31","1"
"47089","tennessee","jefferson","2022-02-07","1"
"47089","tennessee","jefferson","2022-02-14","0"
"47089","tennessee","jefferson","2022-02-21","0"
"47089","tennessee","jefferson","2022-02-28","0"
"47089","tennessee","jefferson","2022-03-07","3"
"47089","tennessee","jefferson","2022-03-14","1"
"47089","tennessee","jefferson","2022-03-21","1"
"47089","tennessee","jefferson","2022-03-28","2"
"47089","tennessee","jefferson","2022-04-04","0"
"47089","tennessee","jefferson","2022-04-11","0"
"47089","tennessee","jefferson","2022-04-18","4"
"47089","tennessee","jefferson","2022-04-25","0"
"47089","tennessee","jefferson","2022-05-02","0"
"47089","tennessee","jefferson","2022-05-09","0"
"47089","tennessee","jefferson","2022-05-16","2"
"47089","tennessee","jefferson","2022-05-23","1"
"47089","tennessee","jefferson","2022-05-30","2"
"47089","tennessee","jefferson","2022-06-06","1"
"47089","tennessee","jefferson","2022-06-13","2"
"47089","tennessee","jefferson","2022-06-20","0"
"47089","tennessee","jefferson","2022-06-27","1"
"47089","tennessee","jefferson","2022-07-04","0"
"47089","tennessee","jefferson","2022-07-11","1"
"47089","tennessee","jefferson","2022-07-18","1"
"47089","tennessee","jefferson","2022-07-25","2"
"47089","tennessee","jefferson","2022-08-01","0"
"47089","tennessee","jefferson","2022-08-08","5"
"47089","tennessee","jefferson","2022-08-15","2"
"47089","tennessee","jefferson","2022-08-22","1"
"47089","tennessee","jefferson","2022-08-29","1"
"47089","tennessee","jefferson","2022-09-05","0"
"47089","tennessee","jefferson","2022-09-12","1"
"47089","tennessee","jefferson","2022-09-19","0"
"47089","tennessee","jefferson","2022-09-26","4"
"47089","tennessee","jefferson","2022-10-03","4"
"47089","tennessee","jefferson","2022-10-10","4"
"47089","tennessee","jefferson","2022-10-17","1"
"47089","tennessee","jefferson","2022-10-24","3"
"47089","tennessee","jefferson","2022-10-31","0"
"47089","tennessee","jefferson","2022-11-07","2"
"47089","tennessee","jefferson","2022-11-14","1"
"47089","tennessee","jefferson","2022-11-21","0"
"47089","tennessee","jefferson","2022-11-28","3"
"47089","tennessee","jefferson","2022-12-05","0"
"47089","tennessee","jefferson","2022-12-12","0"
"47089","tennessee","jefferson","2022-12-19","0"
"47089","tennessee","jefferson","2022-12-26","4"
"47107","tennessee","mcminn","2016-01-04","2"
"47107","tennessee","mcminn","2016-01-11","1"
"47107","tennessee","mcminn","2016-01-18","0"
"47107","tennessee","mcminn","2016-01-25","1"
"47107","tennessee","mcminn","2016-02-01","9"
"47107","tennessee","mcminn","2016-02-08","0"
"47107","tennessee","mcminn","2016-02-15","1"
"47107","tennessee","mcminn","2016-02-22","7"
"47107","tennessee","mcminn","2016-02-29","3"
"47107","tennessee","mcminn","2016-03-07","2"
"47107","tennessee","mcminn","2016-03-14","0"
"47107","tennessee","mcminn","2016-03-21","1"
"47107","tennessee","mcminn","2016-03-28","5"
"47107","tennessee","mcminn","2016-04-04","4"
"47107","tennessee","mcminn","2016-04-11","3"
"47107","tennessee","mcminn","2016-04-18","1"
"47107","tennessee","mcminn","2016-04-25","8"
"47107","tennessee","mcminn","2016-05-02","4"
"47107","tennessee","mcminn","2016-05-09","0"
"47107","tennessee","mcminn","2016-05-16","2"
"47107","tennessee","mcminn","2016-05-23","2"
"47107","tennessee","mcminn","2016-05-30","2"
"47107","tennessee","mcminn","2016-06-06","5"
"47107","tennessee","mcminn","2016-06-13","2"
"47107","tennessee","mcminn","2016-06-20","2"
"47107","tennessee","mcminn","2016-06-27","2"
"47107","tennessee","mcminn","2016-07-04","1"
"47107","tennessee","mcminn","2016-07-11","1"
"47107","tennessee","mcminn","2016-07-18","1"
"47107","tennessee","mcminn","2016-07-25","3"
"47107","tennessee","mcminn","2016-08-01","4"
"47107","tennessee","mcminn","2016-08-08","0"
"47107","tennessee","mcminn","2016-08-15","2"
"47107","tennessee","mcminn","2016-08-22","3"
"47107","tennessee","mcminn","2016-08-29","1"
"47107","tennessee","mcminn","2016-09-05","0"
"47107","tennessee","mcminn","2016-09-12","1"
"47107","tennessee","mcminn","2016-09-19","1"
"47107","tennessee","mcminn","2016-09-26","5"
"47107","tennessee","mcminn","2016-10-03","0"
"47107","tennessee","mcminn","2016-10-10","1"
"47107","tennessee","mcminn","2016-10-17","1"
"47107","tennessee","mcminn","2016-10-24","5"
"47107","tennessee","mcminn","2016-10-31","1"
"47107","tennessee","mcminn","2016-11-07","0"
"47107","tennessee","mcminn","2016-11-14","2"
"47107","tennessee","mcminn","2016-11-21","0"
"47107","tennessee","mcminn","2016-11-28","5"
"47107","tennessee","mcminn","2016-12-05","2"
"47107","tennessee","mcminn","2016-12-12","0"
"47107","tennessee","mcminn","2016-12-19","2"
"47107","tennessee","mcminn","2016-12-26","5"
"47107","tennessee","mcminn","2017-01-02","3"
"47107","tennessee","mcminn","2017-01-09","1"
"47107","tennessee","mcminn","2017-01-16","1"
"47107","tennessee","mcminn","2017-01-23","7"
"47107","tennessee","mcminn","2017-01-30","0"
"47107","tennessee","mcminn","2017-02-06","3"
"47107","tennessee","mcminn","2017-02-13","2"
"47107","tennessee","mcminn","2017-02-20","0"
"47107","tennessee","mcminn","2017-02-27","5"
"47107","tennessee","mcminn","2017-03-06","1"
"47107","tennessee","mcminn","2017-03-13","1"
"47107","tennessee","mcminn","2017-03-20","1"
"47107","tennessee","mcminn","2017-03-27","3"
"47107","tennessee","mcminn","2017-04-03","3"
"47107","tennessee","mcminn","2017-04-10","2"
"47107","tennessee","mcminn","2017-04-17","2"
"47107","tennessee","mcminn","2017-04-24","8"
"47107","tennessee","mcminn","2017-05-01","0"
"47107","tennessee","mcminn","2017-05-08","0"
"47107","tennessee","mcminn","2017-05-15","0"
"47107","tennessee","mcminn","2017-05-22","5"
"47107","tennessee","mcminn","2017-05-29","1"
"47107","tennessee","mcminn","2017-06-05","4"
"47107","tennessee","mcminn","2017-06-12","2"
"47107","tennessee","mcminn","2017-06-19","2"
"47107","tennessee","mcminn","2017-06-26","3"
"47107","tennessee","mcminn","2017-07-03","5"
"47107","tennessee","mcminn","2017-07-10","0"
"47107","tennessee","mcminn","2017-07-17","0"
"47107","tennessee","mcminn","2017-07-24","10"
"47107","tennessee","mcminn","2017-07-31","0"
"47107","tennessee","mcminn","2017-08-07","2"
"47107","tennessee","mcminn","2017-08-14","2"
"47107","tennessee","mcminn","2017-08-21","2"
"47107","tennessee","mcminn","2017-08-28","0"
"47107","tennessee","mcminn","2017-09-04","1"
"47107","tennessee","mcminn","2017-09-11","2"
"47107","tennessee","mcminn","2017-09-18","1"
"47107","tennessee","mcminn","2017-09-25","7"
"47107","tennessee","mcminn","2017-10-02","8"
"47107","tennessee","mcminn","2017-10-09","0"
"47107","tennessee","mcminn","2017-10-16","2"
"47107","tennessee","mcminn","2017-10-23","7"
"47107","tennessee","mcminn","2017-10-30","2"
"47107","tennessee","mcminn","2017-11-06","1"
"47107","tennessee","mcminn","2017-11-13","3"
"47107","tennessee","mcminn","2017-11-20","1"
"47107","tennessee","mcminn","2017-11-27","4"
"47107","tennessee","mcminn","2017-12-04","1"
"47107","tennessee","mcminn","2017-12-11","3"
"47107","tennessee","mcminn","2017-12-18","1"
"47107","tennessee","mcminn","2017-12-25","2"
"47107","tennessee","mcminn","2018-01-01","8"
"47107","tennessee","mcminn","2018-01-08","2"
"47107","tennessee","mcminn","2018-01-15","1"
"47107","tennessee","mcminn","2018-01-22","0"
"47107","tennessee","mcminn","2018-01-29","0"
"47107","tennessee","mcminn","2018-02-05","0"
"47107","tennessee","mcminn","2018-02-12","4"
"47107","tennessee","mcminn","2018-02-19","4"
"47107","tennessee","mcminn","2018-02-26","9"
"47107","tennessee","mcminn","2018-03-05","1"
"47107","tennessee","mcminn","2018-03-12","5"
"47107","tennessee","mcminn","2018-03-19","4"
"47107","tennessee","mcminn","2018-03-26","2"
"47107","tennessee","mcminn","2018-04-02","5"
"47107","tennessee","mcminn","2018-04-09","5"
"47107","tennessee","mcminn","2018-04-16","2"
"47107","tennessee","mcminn","2018-04-23","3"
"47107","tennessee","mcminn","2018-04-30","4"
"47107","tennessee","mcminn","2018-05-07","0"
"47107","tennessee","mcminn","2018-05-14","2"
"47107","tennessee","mcminn","2018-05-21","3"
"47107","tennessee","mcminn","2018-05-28","5"
"47107","tennessee","mcminn","2018-06-04","3"
"47107","tennessee","mcminn","2018-06-11","2"
"47107","tennessee","mcminn","2018-06-18","2"
"47107","tennessee","mcminn","2018-06-25","2"
"47107","tennessee","mcminn","2018-07-02","1"
"47107","tennessee","mcminn","2018-07-09","2"
"47107","tennessee","mcminn","2018-07-16","4"
"47107","tennessee","mcminn","2018-07-23","4"
"47107","tennessee","mcminn","2018-07-30","2"
"47107","tennessee","mcminn","2018-08-06","2"
"47107","tennessee","mcminn","2018-08-13","1"
"47107","tennessee","mcminn","2018-08-20","0"
"47107","tennessee","mcminn","2018-08-27","3"
"47107","tennessee","mcminn","2018-09-03","1"
"47107","tennessee","mcminn","2018-09-10","4"
"47107","tennessee","mcminn","2018-09-17","5"
"47107","tennessee","mcminn","2018-09-24","4"
"47107","tennessee","mcminn","2018-10-01","2"
"47107","tennessee","mcminn","2018-10-08","0"
"47107","tennessee","mcminn","2018-10-15","0"
"47107","tennessee","mcminn","2018-10-22","2"
"47107","tennessee","mcminn","2018-10-29","6"
"47107","tennessee","mcminn","2018-11-05","1"
"47107","tennessee","mcminn","2018-11-12","2"
"47107","tennessee","mcminn","2018-11-19","0"
"47107","tennessee","mcminn","2018-11-26","5"
"47107","tennessee","mcminn","2018-12-03","4"
"47107","tennessee","mcminn","2018-12-10","1"
"47107","tennessee","mcminn","2018-12-17","0"
"47107","tennessee","mcminn","2018-12-24","1"
"47107","tennessee","mcminn","2018-12-31","1"
"47107","tennessee","mcminn","2019-01-07","5"
"47107","tennessee","mcminn","2019-01-14","3"
"47107","tennessee","mcminn","2019-01-21","0"
"47107","tennessee","mcminn","2019-01-28","5"
"47107","tennessee","mcminn","2019-02-04","0"
"47107","tennessee","mcminn","2019-02-11","1"
"47107","tennessee","mcminn","2019-02-18","4"
"47107","tennessee","mcminn","2019-02-25","10"
"47107","tennessee","mcminn","2019-03-04","1"
"47107","tennessee","mcminn","2019-03-11","2"
"47107","tennessee","mcminn","2019-03-18","3"
"47107","tennessee","mcminn","2019-03-25","5"
"47107","tennessee","mcminn","2019-04-01","0"
"47107","tennessee","mcminn","2019-04-08","1"
"47107","tennessee","mcminn","2019-04-15","3"
"47107","tennessee","mcminn","2019-04-22","0"
"47107","tennessee","mcminn","2019-04-29","7"
"47107","tennessee","mcminn","2019-05-06","0"
"47107","tennessee","mcminn","2019-05-13","0"
"47107","tennessee","mcminn","2019-05-20","4"
"47107","tennessee","mcminn","2019-05-27","5"
"47107","tennessee","mcminn","2019-06-03","4"
"47107","tennessee","mcminn","2019-06-10","1"
"47107","tennessee","mcminn","2019-06-17","4"
"47107","tennessee","mcminn","2019-06-24","5"
"47107","tennessee","mcminn","2019-07-01","1"
"47107","tennessee","mcminn","2019-07-08","2"
"47107","tennessee","mcminn","2019-07-15","1"
"47107","tennessee","mcminn","2019-07-22","0"
"47107","tennessee","mcminn","2019-07-29","2"
"47107","tennessee","mcminn","2019-08-05","5"
"47107","tennessee","mcminn","2019-08-12","1"
"47107","tennessee","mcminn","2019-08-19","7"
"47107","tennessee","mcminn","2019-08-26","8"
"47107","tennessee","mcminn","2019-09-02","4"
"47107","tennessee","mcminn","2019-09-09","4"
"47107","tennessee","mcminn","2019-09-16","1"
"47107","tennessee","mcminn","2019-09-23","3"
"47107","tennessee","mcminn","2019-09-30","3"
"47107","tennessee","mcminn","2019-10-07","2"
"47107","tennessee","mcminn","2019-10-14","4"
"47107","tennessee","mcminn","2019-10-21","0"
"47107","tennessee","mcminn","2019-10-28","1"
"47107","tennessee","mcminn","2019-11-04","0"
"47107","tennessee","mcminn","2019-11-11","0"
"47107","tennessee","mcminn","2019-11-18","8"
"47107","tennessee","mcminn","2019-11-25","2"
"47107","tennessee","mcminn","2019-12-02","2"
"47107","tennessee","mcminn","2019-12-09","1"
"47107","tennessee","mcminn","2019-12-16","0"
"47107","tennessee","mcminn","2019-12-23","0"
"47107","tennessee","mcminn","2019-12-30","5"
"47107","tennessee","mcminn","2020-01-06","1"
"47107","tennessee","mcminn","2020-01-13","4"
"47107","tennessee","mcminn","2020-01-20","0"
"47107","tennessee","mcminn","2020-01-27","3"
"47107","tennessee","mcminn","2020-02-03","2"
"47107","tennessee","mcminn","2020-02-10","1"
"47107","tennessee","mcminn","2020-02-17","1"
"47107","tennessee","mcminn","2020-02-24","0"
"47107","tennessee","mcminn","2020-03-02","4"
"47107","tennessee","mcminn","2020-03-09","2"
"47107","tennessee","mcminn","2020-03-16","0"
"47107","tennessee","mcminn","2020-03-23","0"
"47107","tennessee","mcminn","2020-03-30","0"
"47107","tennessee","mcminn","2020-04-06","0"
"47107","tennessee","mcminn","2020-04-13","1"
"47107","tennessee","mcminn","2020-04-20","0"
"47107","tennessee","mcminn","2020-04-27","0"
"47107","tennessee","mcminn","2020-05-04","0"
"47107","tennessee","mcminn","2020-05-11","2"
"47107","tennessee","mcminn","2020-05-18","0"
"47107","tennessee","mcminn","2020-05-25","3"
"47107","tennessee","mcminn","2020-06-01","2"
"47107","tennessee","mcminn","2020-06-08","5"
"47107","tennessee","mcminn","2020-06-15","2"
"47107","tennessee","mcminn","2020-06-22","2"
"47107","tennessee","mcminn","2020-06-29","1"
"47107","tennessee","mcminn","2020-07-06","2"
"47107","tennessee","mcminn","2020-07-13","2"
"47107","tennessee","mcminn","2020-07-20","3"
"47107","tennessee","mcminn","2020-07-27","0"
"47107","tennessee","mcminn","2020-08-03","1"
"47107","tennessee","mcminn","2020-08-10","4"
"47107","tennessee","mcminn","2020-08-17","1"
"47107","tennessee","mcminn","2020-08-24","1"
"47107","tennessee","mcminn","2020-08-31","0"
"47107","tennessee","mcminn","2020-09-07","1"
